scene_id,group,label,experiment_name,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,7000,ours_7000,44.2636833190918,0.990112841129303,0.03709409758448601,219808,69.130576
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,10000,ours_10000,44.604976654052734,0.9911398887634277,0.030365174636244774,218053,98.757966
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,15000,ours_15000,46.99802017211914,0.9929590225219727,0.023007119074463844,214498,148.136949
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,20000,ours_20000,47.50325012207031,0.9935118556022644,0.019950496032834053,214498,197.515932
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,25000,ours_25000,48.00834274291992,0.9937604069709778,0.019064070656895638,214498,246.894915
room_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,30000,ours_30000,48.30145263671875,0.9939939975738525,0.01771950162947178,214498,296.273898
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,0,ours_0,13.195955276489258,0.5840675518848002,0.555581184104085,125000,0.0
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,500,ours_500,26.815603256225586,0.9335933327674866,0.2180614471435547,125000,4.768566
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,1000,ours_1000,27.389015197753906,0.9390957951545715,0.17778247594833374,177340,9.537131
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,2000,ours_2000,33.69367599487305,0.9641076922416687,0.10113083571195602,222105,19.074263
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,3000,ours_3000,37.0523567199707,0.972839891910553,0.08083038777112961,239571,28.611394
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,5000,ours_5000,40.11872863769531,0.9803553223609924,0.057333480566740036,240183,47.685656
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,7000,ours_7000,41.43745040893555,0.984476625919342,0.04467384144663811,238721,66.759919
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,10000,ours_10000,42.80315017700195,0.9870932698249817,0.03690386191010475,237428,95.371313
office_0,extension,prior_25k_full_none_30000,03-24-prior25k-fullnone-30k-2026,15000,ours_15000,44.6511344909668,0.9897918701171875,0.026534726843237877,234093,143.056969
