experiment_name,scene_id,initialization,prior_object_id,prior_count,iteration,method,psnr,ssim,lpips,gaussian_count,estimated_elapsed_sec
oracle_prior_vanilla_3dgs_multi_clip_geom_15000,room_0,prior,lamp_0085,4,10000,ours_10000,13.467829704284668,0.6423054933547974,0.29356783628463745,2241831,294.013105
oracle_prior_vanilla_3dgs_multi_clip_geom_15000,room_0,prior,lamp_0085,4,15000,ours_15000,13.669600486755371,0.6636502742767334,0.27727651596069336,2645326,441.019657
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,500,ours_500,10.679720878601074,0.2613789737224579,0.663361132144928,119833,10.584901
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,1000,ours_1000,11.587921142578125,0.39518460631370544,0.515106737613678,200276,21.169801
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,2000,ours_2000,12.226130485534668,0.4780828654766083,0.43486571311950684,752797,42.339603
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,3000,ours_3000,12.475322723388672,0.506624162197113,0.40964221954345703,1222011,63.509404
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,5000,ours_5000,12.812629699707031,0.544424831867218,0.3784416615962982,1721262,105.849007
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,office_0,prior,sofa_0128,4,7000,ours_7000,12.945388793945312,0.559260368347168,0.36537763476371765,1987187,148.18861
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,500,ours_500,11.067707061767578,0.3390274941921234,0.590413510799408,156380,10.388616
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,1000,ours_1000,11.925141334533691,0.45653602480888367,0.4609655439853668,215279,20.777231
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,2000,ours_2000,12.587054252624512,0.5449042320251465,0.3704977333545685,757289,41.554462
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,3000,ours_3000,12.838919639587402,0.5770019888877869,0.34117498993873596,1212479,62.331693
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,5000,ours_5000,13.184325218200684,0.6147002577781677,0.312764048576355,1657388,103.886156
oracle_prior_vanilla_3dgs_multi_clip_geom_filtered,room_0,prior,lamp_0085,4,7000,ours_7000,13.288440704345703,0.6254823803901672,0.3031374216079712,1916340,145.440618
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,500,ours_500,10.677247047424316,0.264611154794693,0.660258948802948,146584,10.714379
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,1000,ours_1000,11.580265045166016,0.3940823972225189,0.5122575163841248,224010,21.428759
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,2000,ours_2000,12.251057624816895,0.479915976524353,0.4335871934890747,773722,42.857518
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,3000,ours_3000,12.488553047180176,0.5074443221092224,0.4080969989299774,1241054,64.286276
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,5000,ours_5000,12.852677345275879,0.5478342175483704,0.37584853172302246,1741318,107.143794
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,office_0,prior,sofa_0128,4,7000,ours_7000,12.988173484802246,0.5622719526290894,0.36386701464653015,2006432,150.001312
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,500,ours_500,11.061446189880371,0.337985634803772,0.5906460881233215,171089,10.476385
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,1000,ours_1000,11.876411437988281,0.4508223235607147,0.4644838571548462,231418,20.952769
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,2000,ours_2000,12.565006256103516,0.5410800576210022,0.37386617064476013,773866,41.905538
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,3000,ours_3000,12.85306167602539,0.5763196349143982,0.34289392828941345,1223796,62.858307
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,5000,ours_5000,13.195625305175781,0.6135739684104919,0.3142588436603546,1670084,104.763845
oracle_prior_vanilla_3dgs_multi_clip_geom_weighted,room_0,prior,lamp_0085,4,7000,ours_7000,13.302529335021973,0.6253371238708496,0.306972861289978,1931527,146.669383
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,500,ours_500,10.685019493103027,0.26444610953330994,0.6571722626686096,191919,10.955408
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,1000,ours_1000,11.60497760772705,0.3967680037021637,0.5111207365989685,263498,21.910817
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,2000,ours_2000,12.243021965026855,0.47880351543426514,0.43470466136932373,806247,43.821634
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,3000,ours_3000,12.498394966125488,0.5082442760467529,0.4093095064163208,1271713,65.732451
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,5000,ours_5000,12.845593452453613,0.5462809205055237,0.3784743547439575,1760381,109.554084
oracle_prior_vanilla_3dgs_multi_mean_rgb,office_0,prior,sofa_0003,4,7000,ours_7000,12.95682430267334,0.5583733916282654,0.3661879599094391,2015440,153.375718
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,500,ours_500,11.076504707336426,0.34195438027381897,0.5860064625740051,178596,10.590788
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,1000,ours_1000,11.900032043457031,0.45658251643180847,0.4577924311161041,235542,21.181575
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,2000,ours_2000,12.604766845703125,0.5489712357521057,0.36676958203315735,783825,42.36315
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,3000,ours_3000,12.859615325927734,0.5797303318977356,0.3389565944671631,1241949,63.544726
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,5000,ours_5000,13.176437377929688,0.6140608787536621,0.3122650384902954,1687158,105.907876
oracle_prior_vanilla_3dgs_multi_mean_rgb,room_0,prior,lamp_0019,4,7000,ours_7000,13.302268981933594,0.6265966892242432,0.303954154253006,1941607,148.271027
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,0,ours_0,8.059122085571289,0.05367125943303108,0.7757061719894409,191919,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,500,ours_500,10.694392204284668,0.2648596167564392,0.6576074361801147,191919,15.290375
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,1000,ours_1000,11.589856147766113,0.3946005403995514,0.5118540525436401,262995,30.580749
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,2000,ours_2000,12.24151611328125,0.4778752028942108,0.4353055953979492,805704,61.161499
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,3000,ours_3000,12.504146575927734,0.5089867115020752,0.40948018431663513,1270608,91.742248
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,5000,ours_5000,12.815608024597168,0.5439284443855286,0.3787587881088257,1758972,152.903746
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,7000,ours_7000,12.95772647857666,0.5591773986816406,0.3662973642349243,2017575,214.065245
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,10000,ours_10000,13.116175651550293,0.5755337476730347,0.3541138172149658,2306125,305.807493
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,office_0,prior,sofa_0003,4,15000,ours_15000,13.28554630279541,0.5934297442436218,0.34073951840400696,2730969,458.711239
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,0,ours_0,10.121665954589844,0.14946645498275757,0.7347477078437805,178596,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,500,ours_500,11.073265075683594,0.34149953722953796,0.5870428085327148,178596,14.437503
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,1000,ours_1000,11.903250694274902,0.4570193290710449,0.45770928263664246,235020,28.875007
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,2000,ours_2000,12.611973762512207,0.5499845147132874,0.36761653423309326,782466,57.750014
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,3000,ours_3000,12.90412425994873,0.5845341682434082,0.33785974979400635,1238837,86.625021
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,5000,ours_5000,13.1580810546875,0.6121159791946411,0.3137921392917633,1675076,144.375034
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,7000,ours_7000,13.296757698059082,0.6265411972999573,0.30495354533195496,1926920,202.125048
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,10000,ours_10000,13.467833518981934,0.6430149078369141,0.2941257655620575,2208588,288.750069
oracle_prior_vanilla_3dgs_multi_mean_rgb_15000,room_0,prior,lamp_0019,4,15000,ours_15000,13.666180610656738,0.6629236340522766,0.2769678831100464,2601643,433.125103
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,0,ours_0,7.901005744934082,0.046363089233636856,0.7758479118347168,191919,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,500,ours_500,10.698978424072266,0.26702988147735596,0.6541335582733154,191919,15.571881
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,1000,ours_1000,11.631695747375488,0.40239498019218445,0.5037898421287537,265406,31.143763
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,2000,ours_2000,12.27552318572998,0.4858790636062622,0.42771264910697937,822033,62.287525
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,3000,ours_3000,12.503662109375,0.5126966834068298,0.4031238257884979,1298515,93.431288
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,5000,ours_5000,12.880497932434082,0.55228191614151,0.3704726994037628,1790377,155.718813
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,7000,ours_7000,12.998257637023926,0.5643528699874878,0.3602602481842041,2041031,218.006338
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,10000,ours_10000,13.131329536437988,0.5794312953948975,0.3481939136981964,2337263,311.437626
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,office_0,prior,sofa_0003,4,15000,ours_15000,13.346779823303223,0.6040725708007812,0.3296244144439697,2785968,467.156439
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,0,ours_0,10.13803768157959,0.1599513292312622,0.7303080558776855,178596,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,500,ours_500,11.073692321777344,0.340608149766922,0.5882993936538696,178596,14.592343
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,1000,ours_1000,11.893095970153809,0.45552030205726624,0.4592953622341156,237555,29.184685
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,2000,ours_2000,12.579608917236328,0.5466824173927307,0.37055766582489014,783654,58.36937
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,3000,ours_3000,12.872688293457031,0.5816988348960876,0.33933642506599426,1239084,87.554055
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,5000,ours_5000,13.181315422058105,0.6141594648361206,0.3127334415912628,1684347,145.923426
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,7000,ours_7000,13.32687759399414,0.6292998194694519,0.30352774262428284,1941558,204.292796
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,10000,ours_10000,13.480522155761719,0.6445068717002869,0.2929489314556122,2231537,291.846851
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v1_15000,room_0,prior,lamp_0019,4,15000,ours_15000,13.690670013427734,0.6659640669822693,0.27712371945381165,2630385,437.770277
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,0,ours_0,7.90100622177124,0.046363092958927155,0.7758479714393616,191919,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,500,ours_500,10.709416389465332,0.2673100233078003,0.6544039845466614,191919,15.47206
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,1000,ours_1000,11.635051727294922,0.40290164947509766,0.504316508769989,264865,30.944121
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,2000,ours_2000,12.269288063049316,0.4860682487487793,0.42783865332603455,819675,61.888242
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,3000,ours_3000,12.520792961120605,0.5147207379341125,0.40070486068725586,1294085,92.832363
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,5000,ours_5000,12.840507507324219,0.5489404201507568,0.37173259258270264,1784607,154.720605
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,7000,ours_7000,13.019463539123535,0.5670583844184875,0.3591403663158417,2034796,216.608847
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,10000,ours_10000,13.145108222961426,0.5798836350440979,0.34975674748420715,2327168,309.441209
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,office_0,prior,sofa_0003,4,15000,ours_15000,13.347770690917969,0.6021344065666199,0.33289429545402527,2767658,464.161814
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,0,ours_0,10.518389701843262,0.22670680284500122,0.6933856010437012,143847,0.0
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,500,ours_500,11.057236671447754,0.33701491355895996,0.5938898921012878,143847,14.449563
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,1000,ours_1000,11.860722541809082,0.4470714032649994,0.4716050922870636,209073,28.899127
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,2000,ours_2000,12.57441234588623,0.540516197681427,0.37755241990089417,752585,57.798254
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,3000,ours_3000,12.846077919006348,0.5748319029808044,0.3445277512073517,1208545,86.697381
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,5000,ours_5000,13.197218894958496,0.6131439805030823,0.3158828914165497,1657118,144.495635
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,7000,ours_7000,13.307183265686035,0.6249198913574219,0.30689898133277893,1922166,202.293888
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,10000,ours_10000,13.470797538757324,0.6403711438179016,0.2958259582519531,2206830,288.991269
oracle_prior_vanilla_3dgs_multi_mean_rgb_alignfix_v2_15000,room_0,prior,lamp_0019,4,15000,ours_15000,13.674338340759277,0.6605010032653809,0.2802562415599823,2603466,433.486904
